business_status,formatted_address,name,place_id,rating,types,latitude,longitude,state
OPERATIONAL,"Calle Juan B. Tijerina 926, Residencial Selectas, 87000 Cd Victoria, Tamps., Mexico",BBVA,ChIJqbNLSahTeYYR7jiYfqXtozk,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",23.7394184,-99.143946,Tamaulipas
OPERATIONAL,"Miguel Hidalgo 106 Sur, Centro, 89800 Cd Mante, Tamps., Mexico",BBVA Cd. Mante,ChIJg4X5gH64eIYRJ7g4ujS-Av0,2.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.7429587,-98.97186889999999,Tamaulipas
OPERATIONAL,"Av. Álvaro Obregón, Refinería Madero, 89530 Cd Madero, Tamps., Mexico",BBVA CD. Madero Refineria,ChIJ1TwZIGr414URP8CMe0K0Wpg,5.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.2712583,-97.8054794,Tamaulipas
OPERATIONAL,"Cd Río Bravo - Matamoros 168, Zona Centro, 87300 Heroica Matamoros, Tamps., Mexico",BBVA,ChIJiZeznpKUb4YRWM1e_Gf75Co,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",25.8782934,-97.5090841,Tamaulipas
OPERATIONAL,"Calle 15 y, Calle Alberto Carrera Torres 249, Centro, 87000 Cd Victoria, Tamps., Mexico",BBVA,ChIJ2fDWjQZTeYYR1koJiPWD4iA,4.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",23.7378506,-99.1500032,Tamaulipas
OPERATIONAL,"Av Pedro Cárdenas 100, Victoria Secc Fiesta, 87390 Heroica Matamoros, Tamps., Mexico",BBVA,ChIJ0X1uD7WUb4YRXcNvyEiGY_Q,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",25.8490629,-97.5053554,Tamaulipas
OPERATIONAL,"Avenida Universidad 707, Los Pinos, 89100 Tampico, Tamps., Mexico",BBVA,ChIJvQGT6pL514URD7KM4a0c_A4,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.2642407,-97.8598102,Tamaulipas
OPERATIONAL,"BULCANIZADORA, Tampico-altamira sn, Américo Villarreal Guerra, 89604 Miramar, Tamps., Mexico",Bancomer,ChIJM0htXv7714URS3UbKvr6FIs,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.3285412,-97.8740138,Tamaulipas
OPERATIONAL,"Av. Primero de Mayo 601, Primero de Mayo, 89400 Cd Madero, Tamps., Mexico",BBVA,ChIJS6rBktr514URAXH7Z1yX8VQ,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.2495012,-97.8407299,Tamaulipas
OPERATIONAL,"CRTA REYNOSA, Cd Río Bravo - Matamoros KM. 83, Industrial Reynosa, 88788 Reynosa, Tamps., Mexico",BBVA,ChIJH7jVJAsOZYYRvzg8x4ErJrU,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",26.0188107,-98.22395189999999,Tamaulipas
OPERATIONAL,"Av Benito Juárez 54, Centro, 90000 Tlaxcala de Xicohténcatl, Tlax., Mexico",BBVA,ChIJVYlgAzvZz4URtycGQw7kOaA,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.320891,-98.2351204,Tlaxcala
OPERATIONAL,"Guillermo Valle, Centro, 90000 Tlaxcala de Xicohténcatl, Tlax., Mexico",Bbva Bancomer Cajero Automatico,ChIJ4x30US7Zz4URweEp_O-xVQ8,1.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.3255708,-98.22914170000001,Tlaxcala
OPERATIONAL,"Carr. Sta. Ana - Tlaxcala 127, Centro, 90800 Chiautempan, Tlax., Mexico",BBVA,ChIJ8QsXD8Hez4UR3DVuSnJafQo,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.3199116,-98.206814,Tlaxcala
OPERATIONAL,"Racho la Aguanaja, Plaza Gran Patio, San Pablo Apetatitlán, 90600 Tlaxcala de Xicohténcatl, Tlax., Mexico",BBVA Bancomer,ChIJvbffLiDfz4URCe-EP0xgyYM,4.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.3390642,-98.2006499,Tlaxcala
OPERATIONAL,"Llave, Centro, 93821 Misantla, Ver., Mexico",BBVA,ChIJia-k8UYR24UReg-YZRFFf_U,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.9284777,-96.85295119999999,Veracruz de Ignacio de la Llave
OPERATIONAL,"Av, Calz Simon Bolívar 364, Ignacio Zaragoza, 91910 Veracruz, Ver., Mexico",BBVA,ChIJbVZvfTFBw4URm-lemIm_DkI,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.1752411,-96.1240792,Veracruz de Ignacio de la Llave
OPERATIONAL,"Dr Rafael Cuervo X 1150, Reserva, Vergara Tarimoya, 91855 Veracruz, Ver., Mexico",BBVA veracruz las brisas,ChIJOdIVilpEw4URg3G5DNwTeNw,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.2135115,-96.1869385,Veracruz de Ignacio de la Llave
OPERATIONAL,"J.B. Lobos Fracc, Coyol, 91779 Veracruz, Ver., Mexico",BBVA Veracruz Coyol,ChIJP49f9fxDw4URmFUQtqlTMG0,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.1710711,-96.1602334,Veracruz de Ignacio de la Llave
OPERATIONAL,"Calle Hernán Cortés 260, Centro, 91700 Veracruz, Ver., Mexico",BBVA Bancomer Market,ChIJXwRebbpGw4URuReRG1w82gU,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.1932514,-96.1382143,Veracruz de Ignacio de la Llave
OPERATIONAL,"Av Canales S/N, Zona Centro, Cabecera Municipal, 94290 Boca del Río, Ver., Mexico",BBVA,ChIJtx4qKDJAw4URNwQJxxUOGbc,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.1013029,-96.1049956,Veracruz de Ignacio de la Llave
OPERATIONAL,"Calle Emiliano Zapata 32, Centro, 91680 José Cardel, Ver., Mexico",BBVA,ChIJPTeUXdpVw4URb8m-KfkxzHI,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.3704716,-96.37722049999999,Veracruz de Ignacio de la Llave
OPERATIONAL,"Av. Gral. Prim 44, Centro, 91700 Veracruz, Ver., Mexico",BBVA,ChIJ21aKp7lGw4URXb4URbItKSk,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.1956337,-96.1348678,Veracruz de Ignacio de la Llave
OPERATIONAL,"Adolfo Lopez Mateos 17, 92700 Chicontepec de Tejeda, Ver., Mexico",BBVA,ChIJt-9tn8k114URJE5jC9vLvCw,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.9718508,-98.1707253,Veracruz de Ignacio de la Llave
OPERATIONAL,"Plaza Crystal, C.C, Av. Salvador Díaz Mirón Fraccionamiento, Floresta, 91940 Veracruz, Ver., Mexico",BBVA,ChIJa7_2XkBBw4URPKIlZ1n0eLM,2.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.1598728,-96.13258719999999,Veracruz de Ignacio de la Llave
OPERATIONAL,"Carr. Veracruz-Xalapa 317, Bruno Pagliai, 91697 Delfino Victoria, Ver., Mexico",BBVA,ChIJM6NC-lpDw4URt1leb9dvWdM,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.1688055,-96.2259766,Veracruz de Ignacio de la Llave
OPERATIONAL,"Av. Las Américas, Zona Hotelera, 94298 Veracruz, Ver., Mexico",BBVA,ChIJczJHBfxAw4URk7RsAxC-mLY,2.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.1403273,-96.1072236,Veracruz de Ignacio de la Llave
OPERATIONAL,"Bv. Adolfo Ruíz Cortines 2270, Jardines del Virginia, 94299 Veracruz, Ver., Mexico",BBVA,ChIJpWkw1-NAw4URNh2PQQ9TbII,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.1525534,-96.10766339999999,Veracruz de Ignacio de la Llave
OPERATIONAL,"Av. Cuauhtémoc 1973-2065, Cristóbal Colón, 91755 Veracruz, Ver., Mexico",BBVA Bancomer - Las Palmas,ChIJD6BH3R1Ew4UR5Y7I7esezpQ,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.1974595,-96.15448409999999,Veracruz de Ignacio de la Llave
OPERATIONAL,"Av. Revolución 219, Centro, 95280 Lerdo de Tejada, Ver., Mexico",BBVA,ChIJHaAopCpawoURrjicUG4HzyE,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.6314612,-95.5206822,Veracruz de Ignacio de la Llave
OPERATIONAL,"Av. Manuel Avila Camacho 34, Centro, 93550 Gutiérrez Zamora, Ver., Mexico",BBVA Bancomer GUTIERREZ ZAMORA,ChIJG2hmWEiz24URD6-Cxq_VhCY,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.4517633,-97.0839026,Veracruz de Ignacio de la Llave
OPERATIONAL,"Av. Ignacio Zaragoza 717, Centro, 96400 Coatzacoalcos, Ver., Mexico",BBVA,ChIJG3CA__OC6YURKEMb4p92K7Y,3.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.1455504,-94.4232322,Veracruz de Ignacio de la Llave
OPERATIONAL,"Manuel Ávila Camacho s/n, Centro, 93600 Martínez de la Torre, Ver., Mexico",BBVA,ChIJ8RIpTEwC24URCXQ4XpOVfQw,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.0625082,-97.05330169999999,Veracruz de Ignacio de la Llave
OPERATIONAL,"Carr. Xalapa Veracruz no 680, Rubi Animas, 91198 Xalapa-Enríquez, Ver., Mexico",BBVA,ChIJMZaQKcsz24URqfiDDIrInWk,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.5119209,-96.8772601,Veracruz de Ignacio de la Llave
OPERATIONAL,"Hidalgo 10, El Mirador, 92518 Cerro Azul, Ver., Mexico",BBVA,ChIJaxOOSy3i2YURQ5wlwktkSsU,4.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.1937308,-97.74464549999999,Veracruz de Ignacio de la Llave
OPERATIONAL,"Calle 21 198, Centro, 97860 Ticul, Yuc., Mexico",BBVA,ChIJsaj8CWtSVo8RdHZJvf1_-_Y,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.3988244,-89.5340241,Yucatán
OPERATIONAL,"Calle 56 454, Zona Paseo Montejo, Centro, 97000 Mérida, Yuc., Mexico",BBVA,ChIJze1N-lpxVo8Rt4Fwk2bJIis,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.9836982,-89.61754270000002,Yucatán
OPERATIONAL,"Secc. 26, Calle 15 Mz 594, Col. Altabrisa, 97130 Mérida, Yuc., Mexico",BBVA,ChIJRdaZECF3Vo8RO4xY5umL6Gc,2.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.0173727,-89.58381539999999,Yucatán
OPERATIONAL,"Calle 22, Homún, Yuc., Mexico",Atm/Cajero BBVA Municipio De Homun1366,ChIJE1SF7OGMVo8RsQALo8zxj_0,2.5,"['atm', 'finance', 'point_of_interest', 'establishment']",20.739445,-89.2857231,Yucatán
OPERATIONAL,"Calle 37 # 215 PLAZA URBAN Local 5 Montecristo, 97133 Mérida, Yuc., Mexico",BBVA Bancomer MONTECRISTO MERIDA,ChIJV49Z_cV2Vo8RLziT7UopULg,1.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.0203889,-89.5965983,Yucatán
OPERATIONAL,"Macro plaza, Calle 33 200A, Itzimná 108, 97143 Mérida, Yuc., Mexico",BBVA,ChIJQY55WzN3Vo8RHL8BhuTYnbE,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.9963912,-89.6059574,Yucatán
OPERATIONAL,"Calle 54 546 A, Centro, 97000 Mérida, Yuc., Mexico",BBVA Mercado Mérida,ChIJJd8orWRxVo8RhPksUBhHVXE,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.9621488,-89.6199989,Yucatán
OPERATIONAL,"Prol. Paseo Montejo 92, México, 97120 Mérida, Yuc., Mexico",BBVA,ChIJwZC787F2Vo8RUj9oS76PIWM,2.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.0046428,-89.6145092,Yucatán
OPERATIONAL,"Calle 23, Av. Itzáes &, García Ginerés, 97070 Mérida, Yuc., Mexico",BBVA,ChIJQ89MkPFzVo8RP6WXNsxTtno,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.9880406,-89.63861159999999,Yucatán
CLOSED_TEMPORARILY,"Av, Prol. Paseo Montejo 492, Villas la Hacienda, 97125 Mérida, Yuc., Mexico",BBVA Bancomer Montejo Merida,ChIJfVbx_qJ2Vo8RtlG5SDaqGws,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.0191148,-89.6179179,Yucatán
OPERATIONAL,"CALLE 19, Av Yucatán 555, 97138 Mérida, Yuc., Mexico",BBVA Plaza Odara,ChIJ9WtueQx3Vo8RgVdx7tPAx3o,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.0092956,-89.5770653,Yucatán
OPERATIONAL,"PLAZA ORIENTE, CALLE 4 Calle 4 No. 579 x 63-C Col, Calle 63, Cortés Sarmiento, 97169 Mérida, Yuc., Mexico",BBVA Mérida Plaza Oriente,ChIJ8csRYwNxVo8RN_SbTbaDyZ0,2.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.9600145,-89.5912424,Yucatán
OPERATIONAL,"Calle 6 no. 400, Díaz Ordaz, 97130 Mérida, Yuc., Mexico",BBVA Mérida Plaza Fiesta,ChIJucvfkdJ2Vo8RLiMEHUAvGwA,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.9995512,-89.5958753,Yucatán
OPERATIONAL,"Calle 59 No. 472, Centro, 97000 Mérida, Yuc., Mexico",BBVA,ChIJaaoYHmRxVo8RBb8DUcJ16hQ,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.9938204,-89.66895749999999,Yucatán
OPERATIONAL,"Calle 33, San Juan, 97430 Motul de Carrillo Puerto, Yuc., Mexico",Atm/Cajero BBVA Mi Bodega Motul Centro743,ChIJeYOV7X-CVo8Rrtdi_qFGjd0,4.3,"['atm', 'finance', 'point_of_interest', 'establishment']",21.0914,-89.28569999999999,Yucatán
OPERATIONAL,"Calle 50 460 Fracc, Gonzalo Guerrero, 97115 Mérida, Yuc., Mexico",BBVA Merida Gran Plaza,ChIJ8a8omJ12Vo8RK5ylTL_7rA8,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.0295201,-89.6252451,Yucatán
OPERATIONAL,"Plaza Comercial, Av. Andrés García Lavín 185, Sin Nombre de Col 25, 97117 Mérida, Yuc., Mexico",BBVA,ChIJR5PHyPN2Vo8RWW_XjndObBM,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.0377083,-89.6026108,Yucatán
OPERATIONAL,"Calle 78 147, Centro, 97320 Progreso, Yuc., Mexico",BBVA,ChIJwdzRlyrDVY8RAaBr7d9_bnc,4.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.2769349,-89.6595526,Yucatán
OPERATIONAL,"97133, Calle 20 LB, Monterreal, 97133 Mérida, Yuc., Mexico",BBVA,ChIJlyTFQN12Vo8RyepdB4aiU0c,2.6,"['bank', 'finance', 'point_of_interest', 'establishment']",21.0165004,-89.58854529999999,Yucatán
OPERATIONAL,"Calle 86 448, Centro, 97000 Mérida, Yuc., Mexico",BBVA Bancomer Merida Airport,ChIJj4DKuExyVo8R_wdacJ3YShM,2.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.96614,-89.6408225,Yucatán
OPERATIONAL,"Blvd. Adolfo López Mateos 504, Zacatecas Centro, 98000 Zacatecas, Zac., Mexico",BBVA,ChIJnxZQWYlOgoYRg6mzNFG7eDw,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.7690488,-102.5705471,Zacatecas
OPERATIONAL,"Av. Hidalgo 302, Zacatecas Centro, 98000 Zacatecas, Zac., Mexico",BBVA,ChIJ64K-b4hOgoYRYok-Xvx5A3Y,2.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.7735494,-102.573775,Zacatecas
OPERATIONAL,"Av. García Salinas 503, Tahonas, 98064 Guadalupe, Zac., Mexico",BBVA Zacatecas Plaza Tahona,ChIJ2RnEpsZOgoYR1LKzYyCmF8s,2.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.7588128,-102.5465253,Zacatecas
OPERATIONAL,"Blvd. Adolfo López Mateos 504, Zacatecas Centro, 98000 Zacatecas, Zac., Mexico",Atm/Cajero BBVA Suc Zacatecas Pricipal1324,ChIJnxZQWYlOgoYROJe1Nv1QiIA,0.0,"['atm', 'finance', 'point_of_interest', 'establishment']",22.7690616,-102.5705292,Zacatecas
OPERATIONAL,"José López Portillo 500, Gavilanes, 98619 Zacatecas, Zac., Mexico",BBVA Zacatecas Lopez Portillo,ChIJKWPdJsFOgoYRSpv6xM8abYQ,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.7614829,-102.5469876,Zacatecas
OPERATIONAL,"Zacatecas Centro, 98000 Zacatecas, Mexico",Cajero BBVA - IMSS,ChIJu0OH2iBPgoYRaBt8Bh_l3DY,0.0,"['atm', 'finance', 'point_of_interest', 'establishment']",22.7752705,-102.5799995,Zacatecas
OPERATIONAL,"Plaza Tahona, Tahonas, 98064 Zacatecas, Zac., Mexico",ATM / CASHIER BANCOMER SUC PLAZA TAHONA,ChIJ2RnEpsZOgoYRraLDxa65piE,2.8,"['atm', 'finance', 'point_of_interest', 'establishment']",22.7592611,-102.5459049,Zacatecas
OPERATIONAL,"José López Portillo 501, Gavilanes, 98619 Guadalupe, Zac., Mexico",BBVA,ChIJZ8sXIM9OgoYR484M5ib0UTM,2.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.758461,-102.5385319,Zacatecas
OPERATIONAL,"Blvd. Adolfo López Mateos 504, Zacatecas Centro, 98000 Zacatecas, Zac., Mexico",BBVA Pensiones,ChIJI9qUu_NPgoYRDJkbF4lqhh4,0.0,"['accounting', 'finance', 'point_of_interest', 'establishment']",22.7690488,-102.5705471,Zacatecas
,"Bancomer, Zacatecas, Mexico",Bancomer,ChIJI1M4C31OgoYRli3fIAmpzm0,,"['sublocality_level_1', 'sublocality', 'political']",22.7767755,-102.5774961,Zacatecas
OPERATIONAL,"Avenida Universidad 102-C, Lomas del Patrocinio, 98060 Zacatecas, Zac., Mexico",Hipotecaria Nacional Grupo Financiero BBVA,ChIJDyrxcpNOgoYRe2T3V1UdVyU,0.0,"['atm', 'finance', 'point_of_interest', 'establishment']",22.7662349,-102.5597669,Zacatecas
OPERATIONAL,"C. Fco. I. Madero 27, Centro, 98600 Guadalupe, Zac., Mexico",BBVA,ChIJv_fsuShJgoYR5GxpoZ-7lyY,2.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.7487424,-102.5195318,Zacatecas
OPERATIONAL,"Paseo Fco. García Salinas 503, Lomas del Campestre, 98098 Guadalupe, Zac., Mexico",Atm/Cajero BBVA Walmart Zacatecas,ChIJFWUvScBOgoYRAR3YSvqT2zQ,4.5,"['atm', 'finance', 'point_of_interest', 'establishment']",22.7622,-102.551,Zacatecas
OPERATIONAL,"Av. Tamaulipas 103, Hipódromo Condesa, Cuauhtémoc, 06170 Ciudad de México, CDMX, Mexico",BBVA,ChIJjZzqtEP_0YURLz4SyZILnjs,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4107078,-99.1750022,Ciudad de México
OPERATIONAL,"Av Nuevo León 154, Hipódromo, Cuauhtémoc, 06100 Ciudad de México, CDMX, Mexico",BBVA,ChIJGdHQ7kH_0YURgVYDEhJh5NE,2.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4089649,-99.1721474,Ciudad de México
OPERATIONAL,"Av. Paseo de la Reforma 110, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",BBVA Bancomer Glorieta Colón,ChIJ6zwvTS3_0YURL-rqq0uGUgo,3.7,"['atm', 'finance', 'point_of_interest', 'establishment']",19.4316577,-99.15593770000001,Ciudad de México
OPERATIONAL,"Monterrey 102, C. U. Benito Juárez, Cuauhtémoc, 06760 Ciudad de México, CDMX, Mexico",BBVA Bancomer - Monterrey,ChIJnf1Cujn_0YURcGehJdIjoiI,2.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4181668,-99.16405920000001,Ciudad de México
OPERATIONAL,"Coahuila 216, C. U. Benito Juárez, Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",BBVA,ChIJB15xmD__0YURqsBX7zI4Tok,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4103607,-99.16639479999999,Ciudad de México
OPERATIONAL,"Medellín 310, Roma Sur, Cuauhtémoc, 06760 Ciudad de México, CDMX, Mexico",BBVA Baja California,ChIJX7qrxRX_0YUR5gh9KO2-kds,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4064046,-99.16304290000001,Ciudad de México
OPERATIONAL,"Calle de Durango 230, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",ATM/Cajero Bancomer Puerta De Hierro Durango,ChIJLUhg70f_0YURxspj0a7WOtc,4.0,"['atm', 'finance', 'point_of_interest', 'establishment']",19.4187611,-99.168539,Ciudad de México
OPERATIONAL,"Abraham González 64, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",BBVA,ChIJp1jc-Cz_0YURbunjmfUUQuw,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4295104,-99.15344209999999,Ciudad de México
OPERATIONAL,"Av. Cuauhtémoc 44, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",BBVA Bancomer bank,ChIJJZk6_i7_0YURihXqToWFp1w,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4235823,-99.15346369999999,Ciudad de México
OPERATIONAL,"Calle de Durango 81, C. U. Benito Juárez, Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",BBVA,ChIJT2SzZjD_0YURQkE1sA3nyzM,2.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4215948,-99.1590856,Ciudad de México
OPERATIONAL,"Av de los Insurgentes Sur 670, Col del Valle Nte, Benito Juárez, 03100 Ciudad de México, CDMX, Mexico",BBVA Bancomer Hotel de Mexico,ChIJJxQsPnL_0YURaxjGR_wp__o,2.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.394611,-99.17189429999999,Ciudad de México
OPERATIONAL,"Av. Insurgentes Sur 1323, Insurgentes Mixcoac, Benito Juárez, 03920 Ciudad de México, CDMX, Mexico",BBVA,ChIJY18QSYX_0YURbWSiatYSlng,2.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.373315,-99.1794954,Ciudad de México
OPERATIONAL,"Corregidora 40, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06060 Ciudad de México, CDMX, Mexico",BBVA,ChIJeRhye8v-0YURccjKvGIjZI4,2.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4316729,-99.1286238,Ciudad de México
OPERATIONAL,"Calle Antonio M. Anza 20, Roma Sur, Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",Atm/Cajero BBVA Suc Pabellon Cuauh.1002,ChIJJQnf3SL_0YURezvNFXtmWrU,3.6,"['atm', 'finance', 'point_of_interest', 'establishment']",19.4112814,-99.15580659999999,Ciudad de México
OPERATIONAL,"Calle de Durango 249, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",BBVA Condesa,ChIJL3tM2Uf_0YURlp-eKhVnUcw,2.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4196404,-99.1695089,Ciudad de México
OPERATIONAL,"Florencia 14, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",BBVA,ChIJB8KE4jX_0YURSw5iBbJnDCc,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4258434,-99.16675819999999,Ciudad de México
OPERATIONAL,"Av. Insurgentes Sur 535, código 2, Escandón I Secc, Cuauhtémoc, 11800 Ciudad de México, CDMX, Mexico",BBVA Insurgentes,ChIJW_Y4hGz_0YUR8IlVygUdOh8,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4016739,-99.170221,Ciudad de México
OPERATIONAL,"Calle de Durango 81, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",Atm/Cajero BBVA Suc Roma1150,ChIJT2SzZjD_0YURQMJt9FnTarI,4.3,"['atm', 'finance', 'point_of_interest', 'establishment']",19.4215391,-99.1591773,Ciudad de México
OPERATIONAL,"Av. Coyoacán 612, Del Valle, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX, Mexico",BBVA,ChIJ-TEZZgv_0YUR85S8DVucxFo,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.389823,-99.1660704,Ciudad de México
OPERATIONAL,"Av. Revolución 68, 8 de Agosto, Benito Juárez, 11800 Ciudad de México, CDMX, Mexico",BBVA Tacubaya,ChIJs2I8M2f_0YURO2SnPKLj2yw,2.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4053232,-99.18418439999999,Ciudad de México
OPERATIONAL,"Gral. Vicente Guerrero 6, Centro, 39170 Tixtla de Guerrero, Gro., Mexico",BBVA,ChIJLTIBDBfvy4UR-BIuCuVWNHI,2.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.5662897,-99.398157,Estado de Guerrero
OPERATIONAL,"AV de los Plateros, De La Misión 174, 40230 Taxco, Gro., Mexico",BBVA,ChIJV3gkvS1LzIURYpgts5TuWB8,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.5587591,-99.59919699999999,Estado de Guerrero
OPERATIONAL,"Av. Vicente Guerrero 7, Centro, 51530 Chilpancingo de los Bravo, Gro., Mexico",BBVA,ChIJr04L0bkkzYUR35a30If5tlY,2.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.5537369,-99.5020112,Estado de Guerrero
OPERATIONAL,"Blvd. Vicente Guerrero 11, Cd Renacimiento, 39715 Acapulco de Juárez, Gro., Mexico",BBVA,ChIJTZMkghVXyoURoVIcsIASJi8,2.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",16.8930681,-99.8336554,Estado de Guerrero
OPERATIONAL,"Av. Vicente Guerrero 1B, Zona Sin Asignación de Nombre de Col 29, 39080 Chilpancingo de los Bravo, Gro., Mexico",Banco Bancomer,ChIJUVjlMIfsy4URWWXYbTbZH1Q,2.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.5415577,-99.5024605,Estado de Guerrero
OPERATIONAL,"Gral. Vicente Guerrero 6, Centro, 39170 Tixtla de Guerrero, Gro., Mexico",Cajero BBVA Suc. Tixtla,ChIJLTIBDBfvy4URDNmbBboyEQ4,1.0,"['atm', 'finance', 'point_of_interest', 'establishment']",17.5662897,-99.398157,Estado de Guerrero
